feo_cohort,segment,enrol_status,click_cohort,imp_source,unified_Lender,enrols,impression_count,click_count,payout,conversion_count
2025-11-17,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,others,7416,288,58,58.59,6
2025-11-17,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,Lending For Bad Credit,7416,69,20,27.533250000000002,20
2025-11-17,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,5KFunds,7416,172,54,58.14450000000002,49
2025-11-17,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,Instacash,7416,12,1,1.125,1
2025-11-17,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,OppLoans,7416,28,10,,0
2025-11-17,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,5KFunds,7416,18,7,6.6555,6
2025-11-17,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Lending For Bad Credit,7416,2,0,,0
2025-11-17,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,others,7416,56,15,,0
2025-11-17,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Instacash,7416,2,0,,0
2025-11-17,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,OppLoans,7416,5,1,,0
2025-11-17,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Debt Advisor,7416,12,2,0.2775,1
2025-11-17,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,others,7416,1020,152,300.95925,35
2025-11-17,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,OppLoans,7416,196,63,167.25,1
2025-11-17,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,NetCredit,7416,35,12,184.5,1
2025-11-17,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Debt Advisor,7416,537,61,82.79999999999997,51
2025-11-17,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Lending For Bad Credit,7416,456,104,165.52725,98
2025-11-17,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5KFunds,7416,329,102,94.80375,75
2025-11-17,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Instacash,7416,125,25,66.375,24
2025-11-17,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,others,7416,373,63,252.13970999999998,15
2025-11-17,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5KFunds,7416,148,42,32.35275000000001,25
2025-11-17,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Lending For Bad Credit,7416,141,28,59.603999999999985,25
2025-11-17,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,NetCredit,7416,16,8,,0
2025-11-17,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Debt Advisor,7416,192,19,51.01499999999999,19
2025-11-17,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,OppLoans,7416,70,25,669.0,4
2025-11-17,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Instacash,7416,40,6,9.375,5
2025-11-17,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,Lending For Bad Credit,7416,64,13,20.75625,13
2025-11-17,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,NetCredit,7416,9,0,,0
2025-11-17,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,Debt Advisor,7416,88,10,15.532499999999999,9
2025-11-17,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,Instacash,7416,7,1,1.875,1
2025-11-17,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,others,7416,276,41,37.479,4
2025-11-17,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,5KFunds,7416,164,52,44.95500000000001,42
2025-11-17,NS1/3 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,OppLoans,7416,86,26,,0
2025-11-17,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,NetCredit,7416,1,0,,0
2025-11-17,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,Lending For Bad Credit,7416,1,1,0.0675,1
2025-11-17,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,5KFunds,7416,4,2,1.43775,2
2025-11-17,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,Debt Advisor,7416,5,0,,0
2025-11-17,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,OppLoans,7416,23,1,,0
2025-11-17,NS1/3 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,others,7416,31,4,,0
2025-11-17,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Debt Advisor,7416,53,11,20.294999999999998,11
2025-11-17,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Lending For Bad Credit,7416,41,19,50.61300000000001,18
2025-11-17,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,5KFunds,7416,31,23,19.439999999999998,15
2025-11-17,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,NetCredit,7416,3,0,,0
2025-11-17,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,others,7416,96,25,104.68811249999999,16
2025-11-17,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,OppLoans,7416,17,8,,0
2025-11-17,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Instacash,7416,17,4,6.75,4
2025-11-17,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,NetCredit,7416,3,2,,0
2025-11-17,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Debt Advisor,7416,34,4,3.9,3
2025-11-17,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Lending For Bad Credit,7416,26,17,34.28475000000001,15
2025-11-17,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,OppLoans,7416,10,6,167.25,1
2025-11-17,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,others,7416,69,23,26.542499999999997,6
2025-11-17,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Instacash,7416,8,2,3.0,2
2025-11-17,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,5KFunds,7416,24,14,4.7385,4
2025-11-17,NS1/3 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,5KFunds,7416,33,19,15.005249999999998,16
2025-11-17,NS1/3 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,others,7416,53,18,18.8595,5
2025-11-17,NS1/3 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,Debt Advisor,7416,19,3,5.085,3
2025-11-10,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,5KFunds,16586,2938,539,518.6295,393
2025-11-10,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Debt Advisor,16586,4399,277,381.11249999999995,201
2025-11-10,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Lending For Bad Credit,16586,4195,980,1361.7262499999997,767
2025-11-10,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Instacash,16586,1525,382,501.0,304
2025-11-10,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,NetCredit,16586,61,20,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,OppLoans,16586,1488,844,167.25,1
2025-11-10,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,others,16586,8943,1919,2409.5534700000003,322
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,NetCredit,16586,4,2,,0
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Instacash,16586,85,16,20.625,13
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,OppLoans,16586,75,37,,0
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Debt Advisor,16586,268,9,24.1725,6
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,others,16586,549,118,332.49948599999993,30
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Lending For Bad Credit,16586,244,44,51.71174999999999,36
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,5KFunds,16586,176,34,42.052499999999995,22
2025-11-10,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,5KFunds,16586,214,64,50.53725000000002,48
2025-11-10,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,others,16586,381,87,36.825,6
2025-11-10,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,Lending For Bad Credit,16586,94,27,42.080999999999996,23
2025-11-10,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,Debt Advisor,16586,131,11,9.3375,8
2025-11-10,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,OppLoans,16586,40,20,,0
2025-11-10,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,Instacash,16586,14,5,7.5,4
2025-11-10,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,NetCredit,16586,2,2,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,5KFunds,16586,36,10,5.67,4
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,Lending For Bad Credit,16586,1,0,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,Debt Advisor,16586,7,1,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,others,16586,55,8,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,OppLoans,16586,5,2,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,Instacash,16586,1,0,,0
2025-11-10,NS2 & all CS,Not Enrolled,,1. FUNNEL,Lending For Bad Credit,16586,1,1,1.62,1
2025-11-10,NS2 & all CS,Not Enrolled,,1. FUNNEL,others,16586,1,0,,0
2025-11-10,NS2 & all CS,Not Enrolled,,1. FUNNEL,Debt Advisor,16586,1,0,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,OppLoans,16586,74,1,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,5KFunds,16586,28,2,2.673,2
2025-11-10,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Instacash,16586,30,4,7.5,4
2025-11-10,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Debt Advisor,16586,59,0,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,NetCredit,16586,4,0,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Lending For Bad Credit,16586,37,4,8.788499999999999,4
2025-11-10,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,others,16586,1118,117,64.0450575,13
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,others,16586,77,5,2.53125,1
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,Instacash,16586,5,1,,0
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,Debt Advisor,16586,8,1,3.1125,1
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,5KFunds,16586,2,0,,0
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,Lending For Bad Credit,16586,4,1,1.93725,1
2025-11-10,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,Debt Advisor,16586,4,0,,0
2025-11-10,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,Lending For Bad Credit,16586,3,1,0.27675,1
2025-11-10,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,others,16586,50,1,,0
2025-11-10,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,5KFunds,16586,12,0,,0
2025-11-10,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,Instacash,16586,1,0,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,2. FUNNEL_TWO,others,16586,11,1,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,2. FUNNEL_TWO,5KFunds,16586,6,0,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,2. FUNNEL_TWO,Debt Advisor,16586,1,0,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,3. FUNNEL_THREE,Debt Advisor,16586,1,0,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,3. FUNNEL_THREE,Instacash,16586,1,0,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,3. FUNNEL_THREE,others,16586,3,0,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,3. FUNNEL_THREE,5KFunds,16586,1,0,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,3. FUNNEL_THREE,Lending For Bad Credit,16586,1,0,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,5KFunds,16586,468,121,122.13449999999995,97
2025-11-10,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Lending For Bad Credit,16586,648,184,300.672,159
2025-11-10,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Debt Advisor,16586,728,95,173.58749999999998,85
2025-11-10,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,others,16586,1410,324,340.71640500000007,71
2025-11-10,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,NetCredit,16586,9,6,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Instacash,16586,247,48,70.875,44
2025-11-10,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,OppLoans,16586,172,103,,0
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,5KFunds,16586,181,37,32.967000000000006,27
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,OppLoans,16586,53,28,,0
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Instacash,16586,83,18,57.375,18
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,NetCredit,16586,2,2,,0
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Lending For Bad Credit,16586,218,53,106.17225000000003,49
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,others,16586,500,123,91.45980750000001,22
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Debt Advisor,16586,260,30,41.06999999999999,26
2025-11-10,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,others,16586,448,105,155.92988999999997,25
2025-11-10,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,NetCredit,16586,1,0,,0
2025-11-10,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,OppLoans,16586,44,23,,0
2025-11-10,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,5KFunds,16586,263,80,78.88725,68
2025-11-10,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,Instacash,16586,19,3,3.75,2
2025-11-10,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,Lending For Bad Credit,16586,112,30,31.090500000000006,25
2025-11-10,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,Debt Advisor,16586,173,25,40.01249999999999,24
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,OppLoans,16586,10,3,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Instacash,16586,1,0,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,others,16586,125,36,37.655385,5
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Debt Advisor,16586,28,3,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,5KFunds,16586,89,30,9.031500000000001,10
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Lending For Bad Credit,16586,9,3,2.43,3
2025-11-10,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Instacash,16586,264,50,71.25,45
2025-11-10,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,OppLoans,16586,204,108,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5KFunds,16586,583,140,159.98849999999993,116
2025-11-10,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,others,16586,1726,388,355.63331999999997,93
2025-11-10,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,NetCredit,16586,16,5,184.5,1
2025-11-10,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Debt Advisor,16586,838,91,153.44774999999998,77
2025-11-10,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Lending For Bad Credit,16586,801,176,278.925,154
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Debt Advisor,16586,335,35,89.5575,34
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Instacash,16586,106,28,55.125,27
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,NetCredit,16586,5,3,,0
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Lending For Bad Credit,16586,292,63,113.8605,60
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5KFunds,16586,239,50,49.75425000000001,40
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,others,16586,668,151,101.40150000000001,31
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,OppLoans,16586,85,49,,0
2025-11-10,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,others,16586,521,122,112.591245,20
2025-11-10,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,Lending For Bad Credit,16586,152,30,39.919500000000006,28
2025-11-10,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,Debt Advisor,16586,201,15,21.345000000000002,14
2025-11-10,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,OppLoans,16586,109,39,,0
2025-11-10,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,NetCredit,16586,4,1,,0
2025-11-10,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,5KFunds,16586,301,94,89.91674999999998,77
2025-11-10,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,Instacash,16586,13,4,6.0,4
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,5KFunds,16586,40,9,2.81475,3
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,Debt Advisor,16586,12,0,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,OppLoans,16586,49,5,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,others,16586,69,13,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,Instacash,16586,1,0,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,Lending For Bad Credit,16586,3,1,0.54675,1
2025-11-10,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Lending For Bad Credit,16586,143,57,92.94224999999999,50
2025-11-10,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Instacash,16586,61,14,19.125,11
2025-11-10,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,NetCredit,16586,3,2,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,OppLoans,16586,38,25,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Debt Advisor,16586,165,37,59.054999999999986,32
2025-11-10,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,others,16586,295,92,264.26781,28
2025-11-10,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,5KFunds,16586,93,54,51.117750000000015,43
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,NetCredit,16586,1,0,,0
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Debt Advisor,16586,53,10,17.6625,7
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,others,16586,102,33,60.90675,11
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Lending For Bad Credit,16586,35,13,20.44575,12
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,5KFunds,16586,34,19,11.859749999999998,14
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Instacash,16586,13,6,24.0,7
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,OppLoans,16586,11,8,,0
2025-11-10,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,NetCredit,16586,1,1,,0
2025-11-10,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,others,16586,99,26,14.283,4
2025-11-10,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,OppLoans,16586,10,9,,0
2025-11-10,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,Instacash,16586,1,0,,0
2025-11-10,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,5KFunds,16586,63,35,28.03950000000001,28
2025-11-10,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,Lending For Bad Credit,16586,22,12,15.018749999999999,12
2025-11-10,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,Debt Advisor,16586,35,9,12.524999999999999,8
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,5KFunds,16586,2,0,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,others,16586,3,2,,0
2025-11-10,NS2 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,Debt Advisor,16586,1,1,1.6875,1
2025-11-10,NS2 & all CS,Enrolled,1. W1,7. LOAN_AGENT,Instacash,16586,5,1,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,7. LOAN_AGENT,OppLoans,16586,40,22,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,7. LOAN_AGENT,others,16586,114,40,46.7026125,5
2025-11-10,NS2 & all CS,Enrolled,2. W2-W4,7. LOAN_AGENT,others,16586,1,1,,0
2025-11-10,NS2 & all CS,Enrolled,3. M3,7. LOAN_AGENT,others,16586,2,0,,0
2025-11-10,NS2 & all CS,Enrolled,3. M3,7. LOAN_AGENT,Instacash,16586,1,0,,0
2025-11-10,NS2 & all CS,Not Enrolled,,7. LOAN_AGENT,OppLoans,16586,2,1,,0
2025-11-10,NS2 & all CS,Not Enrolled,,7. LOAN_AGENT,others,16586,12,4,,0
2025-11-10,NS2 & all CS,Not Enrolled,1. W1,,Instacash,16586,0,0,,0
2025-11-10,NS2 & all CS,Not Enrolled,1. W1,,NetCredit,16586,0,0,,0
2025-11-10,NS2 & all CS,Not Enrolled,1. W1,,OppLoans,16586,0,0,,0
2025-11-10,NS2 & all CS,Not Enrolled,1. W1,,Lending For Bad Credit,16586,0,0,,0
2025-11-10,NS2 & all CS,Not Enrolled,1. W1,,others,16586,0,0,349.5,3
2025-11-10,NS2 & all CS,Enrolled,1. W1,,5KFunds,16586,0,0,,0
2025-11-10,NS2 & all CS,Not Enrolled,1. W1,,5KFunds,16586,0,0,15.0,1
2025-11-10,NS2 & all CS,Enrolled,1. W1,,Instacash,16586,0,0,30.0,2
2025-11-10,NS2 & all CS,Enrolled,1. W1,,Lending For Bad Credit,16586,0,0,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,,OppLoans,16586,0,0,,0
2025-11-10,NS2 & all CS,Not Enrolled,1. W1,,Debt Advisor,16586,0,0,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,,Debt Advisor,16586,0,0,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,,NetCredit,16586,0,0,,0
2025-11-10,NS2 & all CS,Enrolled,1. W1,,others,16586,0,0,30.0,2
2025-11-10,NS1/3 & all CS,Enrolled,1. W1,7. LOAN_AGENT,NetCredit,7196,1,0,,0
2025-11-10,NS1/3 & all CS,Enrolled,1. W1,7. LOAN_AGENT,Instacash,7196,3,2,3.0,2
2025-11-10,NS1/3 & all CS,Enrolled,1. W1,7. LOAN_AGENT,others,7196,24,9,6.8175,1
2025-11-10,NS1/3 & all CS,Enrolled,2. W2-W4,7. LOAN_AGENT,others,7196,1,1,,0
2025-11-10,NS1/3 & all CS,Not Enrolled,,7. LOAN_AGENT,others,7196,5,1,,0
2025-11-10,NS1/3 & all CS,Not Enrolled,,7. LOAN_AGENT,OppLoans,7196,2,2,,0
2025-11-10,NS1/3 & all CS,Enrolled,1. W1,,NetCredit,7196,0,0,,0
2025-11-10,NS1/3 & all CS,Enrolled,1. W1,,OppLoans,7196,0,0,,0
2025-11-10,NS1/3 & all CS,Enrolled,1. W1,,Instacash,7196,0,0,,0
2025-11-10,NS1/3 & all CS,Enrolled,1. W1,,Debt Advisor,7196,0,0,,0
2025-11-10,NS1/3 & all CS,Enrolled,1. W1,,5KFunds,7196,0,0,,0
2025-11-10,NS1/3 & all CS,Enrolled,1. W1,,Lending For Bad Credit,7196,0,0,,0
2025-11-10,NS1/3 & all CS,Not Enrolled,1. W1,,Lending For Bad Credit,7196,0,0,15.0,1
2025-11-10,NS1/3 & all CS,Not Enrolled,1. W1,,OppLoans,7196,0,0,165.75,1
2025-11-10,NS1/3 & all CS,Enrolled,1. W1,,others,7196,0,0,284.475,3
2025-11-10,NS1/3 & all CS,Not Enrolled,1. W1,,others,7196,0,0,609.1938299999999,4
2025-11-10,NS1/3 & all CS,Not Enrolled,1. W1,,5KFunds,7196,0,0,15.0,1
2025-11-10,NS1/3 & all CS,Not Enrolled,1. W1,,NetCredit,7196,0,0,334.5,2
2025-11-10,NS1/3 & all CS,Not Enrolled,1. W1,,Instacash,7196,0,0,,0
2025-11-10,NS1/3 & all CS,Not Enrolled,1. W1,,Debt Advisor,7196,0,0,,0
2025-11-10,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Instacash,7196,89,16,22.875,13
2025-11-10,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5KFunds,7196,223,59,51.09075000000002,38
2025-11-10,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,OppLoans,7196,5,4,,0
2025-11-10,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Instacash,7196,1,0,,0
2025-11-10,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,others,7196,66,19,5.4,2
2025-11-10,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Debt Advisor,7196,406,47,93.33524999999997,44
