feo_cohort,segment,enrol_status,click_cohort,imp_source,unified_Lender,enrols,impression_count,click_count,payout,conversion_count
2025-10-20,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Instacash,6975,3,1,1.125,1
2025-10-20,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,others,6975,32,10,13.5,1
2025-10-20,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Debt Advisor,6975,13,3,4.56,3
2025-10-20,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,5KFunds,6975,7,5,5.346,4
2025-10-20,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Lending For Bad Credit,6975,11,4,3.78675,3
2025-10-20,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,OppLoans,6975,3,1,,0
2025-10-20,NS1/3 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,5KFunds,6975,27,21,35.42400000000001,16
2025-10-20,NS1/3 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,NetCredit,6975,1,0,,0
2025-10-20,NS1/3 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,Instacash,6975,1,0,,0
2025-10-20,NS1/3 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,Debt Advisor,6975,16,4,4.2075000000000005,4
2025-10-20,NS1/3 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,OppLoans,6975,8,4,,0
2025-10-20,NS1/3 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,Lending For Bad Credit,6975,4,1,,0
2025-10-20,NS1/3 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,others,6975,48,16,23.202749999999995,6
2025-10-20,NS1/3 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,5KFunds,6975,2,1,1.03275,1
2025-10-20,NS1/3 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,NetCredit,6975,1,0,,0
2025-10-20,NS1/3 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,others,6975,5,2,,0
2025-10-20,NS1/3 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,OppLoans,6975,1,1,,0
2025-10-20,NS1/3 & all CS,Enrolled,1. W1,7. LOAN_AGENT,others,6975,183,47,36.9525,4
2025-10-20,NS1/3 & all CS,Enrolled,1. W1,7. LOAN_AGENT,NetCredit,6975,5,0,,0
2025-10-20,NS1/3 & all CS,Enrolled,1. W1,7. LOAN_AGENT,OppLoans,6975,71,19,,0
2025-10-20,NS1/3 & all CS,Enrolled,2. W2-W4,7. LOAN_AGENT,OppLoans,6975,1,1,,0
2025-10-20,NS1/3 & all CS,Enrolled,3. M3,7. LOAN_AGENT,OppLoans,6975,2,0,,0
2025-10-20,NS1/3 & all CS,Enrolled,3. M3,7. LOAN_AGENT,others,6975,1,1,,0
2025-10-20,NS1/3 & all CS,Not Enrolled,,7. LOAN_AGENT,NetCredit,6975,1,0,,0
2025-10-20,NS1/3 & all CS,Not Enrolled,,7. LOAN_AGENT,others,6975,32,7,165.75,1
2025-10-20,NS1/3 & all CS,Not Enrolled,,7. LOAN_AGENT,OppLoans,6975,12,4,,0
2025-10-20,NS1/3 & all CS,Not Enrolled,1. W1,,OppLoans,6975,0,0,366.0,3
2025-10-20,NS1/3 & all CS,Not Enrolled,1. W1,,Instacash,6975,0,0,15.0,1
2025-10-20,NS1/3 & all CS,Enrolled,1. W1,,Debt Advisor,6975,0,0,535.966248,1
2025-10-20,NS1/3 & all CS,Enrolled,1. W1,,Lending For Bad Credit,6975,0,0,,0
2025-10-20,NS1/3 & all CS,Enrolled,1. W1,,OppLoans,6975,0,0,,0
2025-10-20,NS1/3 & all CS,Not Enrolled,1. W1,,others,6975,0,0,1328.34,8
2025-10-20,NS1/3 & all CS,Not Enrolled,1. W1,,NetCredit,6975,0,0,,0
2025-10-20,NS1/3 & all CS,Enrolled,1. W1,,Instacash,6975,0,0,,0
2025-10-20,NS1/3 & all CS,Enrolled,1. W1,,5KFunds,6975,0,0,,0
2025-10-20,NS1/3 & all CS,Enrolled,1. W1,,others,6975,0,0,681.375,5
2025-10-20,NS1/3 & all CS,Not Enrolled,1. W1,,5KFunds,6975,0,0,15.0,1
2025-10-20,NS1/3 & all CS,Not Enrolled,1. W1,,Debt Advisor,6975,0,0,,0
2025-10-20,NS1/3 & all CS,Enrolled,1. W1,,NetCredit,6975,0,0,167.25,1
2025-10-20,NS1/3 & all CS,Not Enrolled,1. W1,,Lending For Bad Credit,6975,0,0,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,others,15263,6015,1710,2608.1509499999993,487
2025-10-13,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Instacash,15263,1088,297,392.625,233
2025-10-13,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Lending For Bad Credit,15263,2443,544,808.2585000000004,428
2025-10-13,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,OppLoans,15263,851,463,167.25,1
2025-10-13,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,5KFunds,15263,1440,284,269.1224999999999,199
2025-10-13,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,Debt Advisor,15263,3098,271,422.49749999999995,216
2025-10-13,NS2 & all CS,Enrolled,1. W1,1. FUNNEL,NetCredit,15263,28,10,,0
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,others,15263,358,99,195.89025,35
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Debt Advisor,15263,202,11,16.665,10
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,5KFunds,15263,82,14,12.04875,9
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Lending For Bad Credit,15263,143,29,26.702999999999996,20
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,NetCredit,15263,4,2,,0
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,OppLoans,15263,53,22,,0
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Instacash,15263,60,9,13.875,9
2025-10-13,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,Debt Advisor,15263,124,8,11.264999999999999,6
2025-10-13,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,OppLoans,15263,26,9,,0
2025-10-13,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,Instacash,15263,29,7,11.625,7
2025-10-13,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,Lending For Bad Credit,15263,82,20,20.87775,17
2025-10-13,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,others,15263,262,52,14.201999999999998,5
2025-10-13,NS2 & all CS,Enrolled,3. M3,1. FUNNEL,5KFunds,15263,125,46,36.733500000000014,31
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,Debt Advisor,15263,3,0,,0
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,5KFunds,15263,15,6,5.751,5
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,others,15263,31,6,,0
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,1. FUNNEL,OppLoans,15263,2,1,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Debt Advisor,15263,5,0,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Instacash,15263,4,0,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,Lending For Bad Credit,15263,1,0,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,others,15263,100,21,9.7335,2
2025-10-13,NS2 & all CS,Enrolled,1. W1,2. FUNNEL_TWO,5KFunds,15263,2,0,,0
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,2. FUNNEL_TWO,others,15263,5,0,,0
2025-10-13,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,Instacash,15263,2,0,,0
2025-10-13,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,others,15263,6,0,,0
2025-10-13,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,Debt Advisor,15263,2,0,,0
2025-10-13,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,5KFunds,15263,1,0,,0
2025-10-13,NS2 & all CS,Enrolled,3. M3,2. FUNNEL_TWO,Lending For Bad Credit,15263,1,0,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,NetCredit,15263,7,3,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Debt Advisor,15263,577,54,106.35749999999992,48
2025-10-13,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,OppLoans,15263,120,61,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,5KFunds,15263,275,80,75.492,60
2025-10-13,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Lending For Bad Credit,15263,442,107,146.99174999999994,90
2025-10-13,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,Instacash,15263,219,64,95.25,57
2025-10-13,NS2 & all CS,Enrolled,1. W1,4. DASHBOARD,others,15263,1103,305,349.08525000000003,86
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Instacash,15263,59,11,16.875,10
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,5KFunds,15263,97,24,25.636500000000005,19
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,others,15263,392,120,275.18218499999995,51
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,OppLoans,15263,42,28,,0
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Debt Advisor,15263,218,20,31.29,18
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,NetCredit,15263,1,0,,0
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,4. DASHBOARD,Lending For Bad Credit,15263,152,22,28.363500000000002,17
2025-10-13,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,Debt Advisor,15263,146,16,25.252499999999998,14
2025-10-13,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,Instacash,15263,32,10,31.5,11
2025-10-13,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,Lending For Bad Credit,15263,106,20,27.50625,18
2025-10-13,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,others,15263,319,62,54.10511999999999,16
2025-10-13,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,OppLoans,15263,20,13,,0
2025-10-13,NS2 & all CS,Enrolled,3. M3,4. DASHBOARD,5KFunds,15263,181,54,39.244500000000016,37
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,5KFunds,15263,51,15,26.0685,13
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Debt Advisor,15263,12,1,1.8,1
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,others,15263,82,21,6.4799999999999995,3
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,OppLoans,15263,5,3,,0
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Lending For Bad Credit,15263,5,0,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,others,15263,1551,415,622.3515,156
2025-10-13,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,NetCredit,15263,5,3,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5KFunds,15263,385,102,116.23500000000001,90
2025-10-13,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Lending For Bad Credit,15263,639,143,210.6810000000001,120
2025-10-13,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Debt Advisor,15263,824,104,211.22700000000003,99
2025-10-13,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,OppLoans,15263,176,80,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Instacash,15263,267,59,91.125,57
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Lending For Bad Credit,15263,191,41,55.39725,37
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,NetCredit,15263,3,1,,0
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,5KFunds,15263,119,28,30.273750000000014,22
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,OppLoans,15263,45,16,,0
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Debt Advisor,15263,271,36,60.48000000000002,34
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Instacash,15263,61,13,22.920749999999998,13
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,others,15263,485,129,135.11925000000002,41
2025-10-13,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,OppLoans,15263,38,17,,0
2025-10-13,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,others,15263,369,74,432.422049,18
2025-10-13,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,NetCredit,15263,1,0,,0
2025-10-13,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,Lending For Bad Credit,15263,132,29,38.50875,26
2025-10-13,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,Instacash,15263,28,7,11.25,7
2025-10-13,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,Debt Advisor,15263,177,21,28.717499999999998,19
2025-10-13,NS2 & all CS,Enrolled,3. M3,5. DISCOVER_TAB_V2,5KFunds,15263,195,60,68.64750000000001,53
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,OppLoans,15263,19,4,,0
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,5KFunds,15263,35,12,14.2155,12
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,Debt Advisor,15263,7,0,,0
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,Lending For Bad Credit,15263,11,1,10.395,2
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,others,15263,66,9,19.075499999999998,3
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,5. DISCOVER_TAB_V2,Instacash,15263,5,0,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Lending For Bad Credit,15263,50,18,23.86125,12
2025-10-13,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,OppLoans,15263,12,8,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Instacash,15263,27,3,4.125,3
2025-10-13,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,others,15263,123,49,111.98394,15
2025-10-13,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Debt Advisor,15263,62,11,18.817500000000003,9
2025-10-13,NS2 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,5KFunds,15263,31,15,11.097000000000001,9
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,OppLoans,15263,3,0,,0
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,others,15263,35,18,33.0615,7
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Debt Advisor,15263,19,3,6.930000000000001,3
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,5KFunds,15263,11,6,7.4115,6
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Lending For Bad Credit,15263,12,4,6.601500000000001,4
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Instacash,15263,4,1,1.125,1
2025-10-13,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,Instacash,15263,3,2,2.25,2
2025-10-13,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,Lending For Bad Credit,15263,23,10,10.206,9
2025-10-13,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,OppLoans,15263,4,3,,0
2025-10-13,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,5KFunds,15263,40,26,20.31075,21
2025-10-13,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,Debt Advisor,15263,37,9,11.9925,8
2025-10-13,NS2 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,others,15263,76,28,32.16375,6
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,others,15263,8,1,1.35,1
2025-10-13,NS2 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,5KFunds,15263,5,4,2.7675000000000005,4
2025-10-13,NS2 & all CS,Enrolled,1. W1,7. LOAN_AGENT,OppLoans,15263,94,43,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,7. LOAN_AGENT,others,15263,242,91,100.63499999999999,8
2025-10-13,NS2 & all CS,Enrolled,1. W1,7. LOAN_AGENT,NetCredit,15263,1,0,,0
2025-10-13,NS2 & all CS,Enrolled,2. W2-W4,7. LOAN_AGENT,OppLoans,15263,1,0,,0
2025-10-13,NS2 & all CS,Enrolled,3. M3,7. LOAN_AGENT,others,15263,1,0,,0
2025-10-13,NS2 & all CS,Not Enrolled,,7. LOAN_AGENT,others,15263,46,16,30.134999999999998,3
2025-10-13,NS2 & all CS,Not Enrolled,,7. LOAN_AGENT,OppLoans,15263,21,8,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,,Lending For Bad Credit,15263,0,0,,0
2025-10-13,NS2 & all CS,Not Enrolled,1. W1,,Lending For Bad Credit,15263,0,0,,0
2025-10-13,NS2 & all CS,Not Enrolled,1. W1,,Debt Advisor,15263,0,0,,0
2025-10-13,NS2 & all CS,Not Enrolled,1. W1,,others,15263,0,0,241.992864,1
2025-10-13,NS2 & all CS,Enrolled,1. W1,,Instacash,15263,0,0,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,,OppLoans,15263,0,0,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,,Debt Advisor,15263,0,0,,0
2025-10-13,NS2 & all CS,Not Enrolled,1. W1,,5KFunds,15263,0,0,,0
2025-10-13,NS2 & all CS,Not Enrolled,1. W1,,Instacash,15263,0,0,,0
2025-10-13,NS2 & all CS,Not Enrolled,1. W1,,NetCredit,15263,0,0,184.5,1
2025-10-13,NS2 & all CS,Not Enrolled,1. W1,,OppLoans,15263,0,0,193.98,2
2025-10-13,NS2 & all CS,Enrolled,1. W1,,NetCredit,15263,0,0,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,,others,15263,0,0,,0
2025-10-13,NS2 & all CS,Enrolled,1. W1,,5KFunds,15263,0,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,OppLoans,7232,6,2,,0
2025-10-13,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,5KFunds,7232,4,2,1.64025,1
2025-10-13,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,others,7232,22,11,68.96024999999999,7
2025-10-13,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Instacash,7232,1,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Debt Advisor,7232,13,1,0.945,1
2025-10-13,NS1/3 & all CS,Enrolled,2. W2-W4,6. AI_ASSISTANT,Lending For Bad Credit,7232,4,2,3.5235000000000003,2
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,Lending For Bad Credit,7232,18,9,23.30775,8
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,6. AI_ASSISTANT,OppLoans,7232,16,10,,0
2025-10-13,NS1/3 & all CS,Enrolled,4. Longtail,1. FUNNEL,Instacash,7232,2,1,1.125,1
2025-10-13,NS1/3 & all CS,Enrolled,4. Longtail,1. FUNNEL,5KFunds,7232,10,1,1.4985,2
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,Instacash,7232,10,1,1.875,1
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,Lending For Bad Credit,7232,28,6,5.022,4
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,NetCredit,7232,2,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,Debt Advisor,7232,43,3,2.6774999999999998,3
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,OppLoans,7232,11,5,,0
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,5KFunds,7232,41,13,10.671750000000001,8
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,1. FUNNEL,others,7232,91,21,3.5909999999999997,3
2025-10-13,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,5KFunds,7232,29,2,1.03275,1
2025-10-13,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,Debt Advisor,7232,91,6,10.8675,6
2025-10-13,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,OppLoans,7232,29,7,,0
2025-10-13,NS1/3 & all CS,Enrolled,2. W2-W4,1. FUNNEL,NetCredit,7232,3,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,,Lending For Bad Credit,7232,0,0,269.64,1
2025-10-13,NS1/3 & all CS,Not Enrolled,1. W1,,Lending For Bad Credit,7232,0,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,,Debt Advisor,7232,0,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,,Instacash,7232,0,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,,others,7232,0,0,1539.5006250000001,7
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,,5KFunds,7232,0,0,,0
2025-10-13,NS1/3 & all CS,Not Enrolled,1. W1,,others,7232,0,0,941.7524999999999,8
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,,OppLoans,7232,0,0,500.25,3
2025-10-13,NS1/3 & all CS,Not Enrolled,1. W1,,OppLoans,7232,0,0,167.25,1
2025-10-13,NS1/3 & all CS,Not Enrolled,1. W1,,NetCredit,7232,0,0,320.21065200000004,2
2025-10-13,NS1/3 & all CS,Not Enrolled,1. W1,,Debt Advisor,7232,0,0,15.0,1
2025-10-13,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,Instacash,7232,30,5,6.0,4
2025-10-13,NS1/3 & all CS,Enrolled,2. W2-W4,5. DISCOVER_TAB_V2,others,7232,257,58,333.40200000000004,30
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,OppLoans,7232,116,35,334.5,2
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Debt Advisor,7232,380,46,78.015,41
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,NetCredit,7232,16,4,,0
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Instacash,7232,97,11,14.25,8
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,Lending For Bad Credit,7232,261,60,93.12974999999997,51
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,Lending For Bad Credit,7232,13,5,6.28425,4
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,5KFunds,7232,24,15,10.2465,10
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,others,7232,50,16,115.6995,3
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,6. AI_ASSISTANT,NetCredit,7232,1,1,,0
2025-10-13,NS1/3 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,Instacash,7232,1,1,1.875,1
2025-10-13,NS1/3 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,Debt Advisor,7232,2,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,Lending For Bad Credit,7232,1,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,OppLoans,7232,1,1,,0
2025-10-13,NS1/3 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,5KFunds,7232,1,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,4. Longtail,6. AI_ASSISTANT,others,7232,5,1,,0
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,7. LOAN_AGENT,OppLoans,7232,59,19,,0
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,7. LOAN_AGENT,others,7232,103,31,113.3175,6
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,7. LOAN_AGENT,NetCredit,7232,6,0,,0
2025-10-13,NS1/3 & all CS,Not Enrolled,,7. LOAN_AGENT,others,7232,25,13,30.134999999999998,3
2025-10-13,NS1/3 & all CS,Not Enrolled,,7. LOAN_AGENT,OppLoans,7232,9,1,,0
2025-10-13,NS1/3 & all CS,Not Enrolled,1. W1,,Instacash,7232,0,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,,NetCredit,7232,0,0,197.255925,2
2025-10-13,NS1/3 & all CS,Not Enrolled,1. W1,,5KFunds,7232,0,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,5KFunds,7232,142,33,32.16375,27
2025-10-13,NS1/3 & all CS,Enrolled,1. W1,5. DISCOVER_TAB_V2,others,7232,751,182,753.36405,71
2025-10-13,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Lending For Bad Credit,7232,6,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,5KFunds,7232,31,6,3.3750000000000004,4
2025-10-13,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Debt Advisor,7232,9,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,OppLoans,7232,2,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,others,7232,44,7,17.55,2
2025-10-13,NS1/3 & all CS,Enrolled,4. Longtail,4. DASHBOARD,Instacash,7232,2,0,,0
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,Lending For Bad Credit,7232,45,11,13.446000000000002,10
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,OppLoans,7232,20,4,,0
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,Instacash,7232,17,3,4.125,3
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,others,7232,179,36,190.48725,12
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,Debt Advisor,7232,80,8,11.8725,7
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,NetCredit,7232,1,1,,0
2025-10-13,NS1/3 & all CS,Enrolled,3. M3,4. DASHBOARD,5KFunds,7232,86,31,27.243000000000006,27
